montant_demande_fcfa,duree_mois,nb_transactions_30j,ville,age,metier,revenu_mensuel_fcfa,anciennete_mobile_money_mois,operateur_principal,nb_transactions_total,montant_total_fcfa,montant_moyen_fcfa,montant_max_fcfa,montant_std_fcfa,nb_types_distincts,nb_operateurs_distincts,jours_depuis_derniere_trans,nb_achat_credit,nb_depot,nb_paiement_facture,nb_retrait,nb_transfert,charge_mensuelle_fcfa,ratio_endettement,capacite_remboursement,ratio_montant_revenu_annuel,montant_par_mois,intensite_utilisation,ratio_moy_trans_revenu,ratio_volume_trans_pret,regularite_transactions,ratio_trans_30j_total,score_diversification,recence_normalisee,actif_30j,actif_7j,pct_achat_credit,pct_depot,pct_paiement_facture,pct_retrait,pct_transfert,ratio_retrait_depot,engagement_paiement,tranche_age,segment_anciennete,segment_revenu
87794,9,55,1,22,2,37994,52,2,55,420856,7651.927272727273,15066,4599.419165642491,5,1,0,12,9,13,12,9,9754.888888888889,0.2567481415194212,28239.11111111111,0.1925611061395659,9754.888888888889,1.0377358490566038,0.20139830690970345,4.793621504641495,0.6010012903210822,0.9821428571428571,5,0.0,1,1,0.21428571428571427,0.16071428571428573,0.23214285714285715,0.21428571428571427,0.16071428571428573,1.2,0.23214285714285715,2,1,0
104404,6,46,5,41,8,43368,32,2,46,427178,9286.478260869566,16862,4763.323320442615,5,1,4,6,9,7,12,12,17400.666666666668,0.4012328598659534,25967.333333333332,0.2006164299329767,17400.666666666668,1.393939393939394,0.21413203885052495,4.091547339686796,0.5128758514043225,0.9787234042553191,5,0.08163265306122448,1,1,0.1276595744680851,0.19148936170212766,0.14893617021276595,0.2553191489361702,0.2553191489361702,1.2,0.14893617021276595,3,0,0
35349,6,52,0,30,3,93027,31,2,52,930297,17890.326923076922,37041,10564.239530217495,5,1,4,13,14,7,7,11,5891.5,0.06333107592419406,87135.5,0.03166553796209703,5891.5,1.625,0.19231327381380592,26.316746817538895,0.5904670780226665,0.9811320754716981,5,0.08163265306122448,1,1,0.24528301886792453,0.2641509433962264,0.1320754716981132,0.1320754716981132,0.20754716981132076,0.4666666666666667,0.1320754716981132,0,0,1
395931,3,70,1,27,1,163120,50,1,70,2529134,36130.485714285714,65105,18902.78229021821,5,1,0,10,12,25,12,11,131977.0,0.8090792054928887,31143.0,0.20226980137322217,131977.0,1.3725490196078431,0.2214963567575142,6.387798914965196,0.5231664825436282,0.9859154929577465,5,0.0,1,1,0.14084507042253522,0.16901408450704225,0.352112676056338,0.16901408450704225,0.15492957746478872,0.9230769230769231,0.352112676056338,0,1,3
105919,3,67,2,47,6,121750,47,1,67,1676691,25025.238805970148,48352,13955.38779423783,5,1,2,11,16,13,18,9,35306.333333333336,0.2899904175222451,86443.66666666666,0.07249760438056126,35306.333333333336,1.3958333333333333,0.20554610928928252,15.829786631419939,0.5576302496925225,0.9852941176470589,5,0.04081632653061224,1,1,0.16176470588235295,0.23529411764705882,0.19117647058823528,0.2647058823529412,0.1323529411764706,1.0588235294117647,0.19117647058823528,1,1,3
271118,3,52,1,53,3,128081,14,2,52,1341721,25802.32692307692,50739,14157.947275219258,5,1,0,4,13,5,15,15,90372.66666666667,0.705589952191712,37708.33333333333,0.176397488047928,90372.66666666667,3.466666666666667,0.20145319698532116,4.9488268988894175,0.5486868928733858,0.9811320754716981,5,0.0,1,1,0.07547169811320754,0.24528301886792453,0.09433962264150944,0.2830188679245283,0.2830188679245283,1.0714285714285714,0.09433962264150944,1,2,3
67751,12,46,5,28,1,30000,19,2,46,281402,6117.434782608696,11954,3434.671355148029,5,1,2,12,11,10,6,7,5645.916666666667,0.18819722222222224,24354.083333333332,0.1881972222222222,5645.916666666667,2.3,0.2039144927536232,4.153412445389066,0.5613643811176818,0.9787234042553191,5,0.04081632653061224,1,1,0.2553191489361702,0.23404255319148937,0.2127659574468085,0.1276595744680851,0.14893617021276595,0.5,0.2127659574468085,0,0,0
61443,6,59,2,26,4,117748,29,2,59,1477779,25047.10169491525,47015,13096.621704029072,5,1,1,8,7,20,10,14,10240.5,0.08696963005741074,107507.5,0.04348481502870537,10240.5,1.9666666666666666,0.21271785248934377,24.050826769090556,0.5228588522813159,0.9833333333333333,5,0.02040816326530612,1,1,0.13333333333333333,0.11666666666666667,0.3333333333333333,0.16666666666666666,0.23333333333333334,1.25,0.3333333333333333,0,0,1
140290,12,43,0,63,7,86586,26,1,43,751346,17473.162790697676,32272,9399.994690804562,5,1,1,15,7,8,5,8,11690.833333333334,0.13501990314061552,74895.16666666667,0.1350199031406155,11690.833333333334,1.5925925925925926,0.20180124720737388,5.355625093555538,0.537936770041345,0.9772727272727273,5,0.02040816326530612,1,1,0.3409090909090909,0.1590909090909091,0.18181818181818182,0.11363636363636363,0.18181818181818182,0.625,0.18181818181818182,1,0,1
147416,3,30,1,37,3,151761,29,0,30,875078,29169.266666666663,60231,17107.941853950782,5,1,0,2,7,8,9,4,49138.666666666664,0.3237898186402743,102622.33333333334,0.08094745466006857,49138.666666666664,1.0,0.19220528770017767,5.93607250181458,0.5864856173392582,0.967741935483871,5,0.0,1,1,0.06451612903225806,0.22580645161290322,0.25806451612903225,0.2903225806451613,0.12903225806451613,1.125,0.25806451612903225,3,0,3
66707,3,44,6,47,7,192108,35,0,44,1427978,32454.045454545456,72547,19248.952779675183,5,1,1,8,13,5,9,9,22235.666666666668,0.11574565695685067,169872.33333333334,0.028936414239212664,22235.666666666668,1.2222222222222223,0.16893645998368342,21.406398033219403,0.5930958502780125,0.9777777777777777,5,0.02040816326530612,1,1,0.17777777777777778,0.28888888888888886,0.1111111111111111,0.2,0.2,0.6428571428571429,0.1111111111111111,1,0,2
89463,9,45,1,38,8,66753,12,2,45,617413,13720.288888888888,26379,7563.019360444917,5,1,5,11,8,10,8,8,9940.333333333334,0.14891215875441305,56812.666666666664,0.11168411906580977,9940.333333333334,3.4615384615384617,0.2055381614143018,6.901245193597425,0.5511886982110868,0.9782608695652174,5,0.10204081632653061,1,1,0.2391304347826087,0.17391304347826086,0.21739130434782608,0.17391304347826086,0.17391304347826086,0.8888888888888888,0.21739130434782608,3,2,0
32160,12,45,7,47,2,39279,23,2,45,348799,7751.088888888888,15024,4195.040794157603,5,1,0,12,6,9,9,9,2680.0,0.06822984291860791,36599.0,0.06822984291860791,2680.0,1.875,0.1973341706481552,10.845402817076584,0.5411497280649579,0.9782608695652174,5,0.0,1,1,0.2608695652173913,0.13043478260869565,0.1956521739130435,0.1956521739130435,0.1956521739130435,1.2857142857142858,0.1956521739130435,1,0,0
492117,3,28,6,43,1,198239,9,2,28,987911,35282.53571428572,74916,20072.47044988833,5,1,1,6,3,4,5,10,164039.0,0.8274809699403246,34200.0,0.20687024248508115,164039.0,2.8,0.1779797906279073,2.007467721156308,0.5688905616610673,0.9655172413793104,5,0.02040816326530612,1,1,0.20689655172413793,0.10344827586206896,0.13793103448275862,0.1724137931034483,0.3448275862068966,1.25,0.13793103448275862,3,2,2
96422,3,36,7,43,7,105051,20,2,36,892228,24784.11111111111,41919,12181.091981961874,5,1,18,11,8,5,8,4,32140.666666666668,0.305952981567683,72910.33333333333,0.07648824539192076,32140.666666666668,1.7142857142857142,0.2359245615092775,9.253269448160708,0.4914681208147224,0.972972972972973,5,0.3673469387755102,1,0,0.2972972972972973,0.21621621621621623,0.13513513513513514,0.21621621621621623,0.10810810810810811,0.8888888888888888,0.13513513513513514,3,0,1
48580,3,13,7,42,1,69162,11,2,13,179998,13846.0,24972,6787.6132280304055,5,1,2,2,1,1,4,5,16193.333333333334,0.2341362790742508,52968.666666666664,0.0585340697685627,16193.333333333334,1.0833333333333333,0.20019663977328592,3.705111051645705,0.49018655506827513,0.9285714285714286,5,0.04081632653061224,1,1,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.35714285714285715,2.0,0.07142857142857142,3,2,0
75752,6,47,4,54,3,36989,28,1,47,379029,8064.446808510638,14759,4732.809482788212,5,1,3,7,13,9,8,10,12625.333333333334,0.3413267007308479,24363.666666666664,0.17066335036542396,12625.333333333334,1.6206896551724137,0.2180228394525572,5.003485010494634,0.5868006565729458,0.9791666666666666,5,0.061224489795918366,1,1,0.14583333333333334,0.2708333333333333,0.1875,0.16666666666666666,0.20833333333333334,0.5714285714285714,0.1875,1,0,0
59155,12,54,6,46,2,36944,21,2,54,409570,7584.62962962963,14701,4171.26061799745,5,1,1,10,16,10,9,9,4929.583333333333,0.13343393604735093,32014.416666666668,0.13343393604735093,4929.583333333333,2.4545454545454546,0.20530071539707745,6.9235580499019544,0.5498898340230609,0.9818181818181818,5,0.02040816326530612,1,1,0.18181818181818182,0.2909090909090909,0.18181818181818182,0.16363636363636364,0.16363636363636364,0.5294117647058824,0.18181818181818182,1,0,0
104677,12,50,2,23,5,154769,32,0,50,1512696,30253.92,61736,16931.861573991686,5,1,1,12,12,8,7,11,8723.083333333334,0.05636195448270218,146045.91666666666,0.056361954482702176,8723.083333333334,1.5151515151515151,0.19547790578216567,14.450944802155181,0.5596399386939938,0.9803921568627451,5,0.02040816326530612,1,1,0.23529411764705882,0.23529411764705882,0.1568627450980392,0.13725490196078433,0.21568627450980393,0.5384615384615384,0.1568627450980392,2,0,3
89038,3,31,3,42,7,64382,35,1,31,415350,13398.387096774191,25530,7211.678929243496,5,1,3,7,9,4,8,3,29679.333333333332,0.46098806084516375,34702.66666666667,0.11524701521129094,29679.333333333332,0.8611111111111112,0.20810765581644236,4.664809802446119,0.5382096119142388,0.96875,5,0.061224489795918366,1,1,0.21875,0.28125,0.125,0.25,0.09375,0.8,0.125,3,0,0
130561,3,50,1,37,7,92182,57,1,50,1041115,20822.3,36227,10308.709221145122,5,1,1,12,9,8,11,10,43520.333333333336,0.4721131385013705,48661.666666666664,0.11802828462534262,43520.333333333336,0.8620689655172413,0.2258824933284155,7.974104256981358,0.4950564618069721,0.9803921568627451,5,0.02040816326530612,1,1,0.23529411764705882,0.17647058823529413,0.1568627450980392,0.21568627450980393,0.19607843137254902,1.1,0.1568627450980392,3,1,1
178353,6,13,2,63,0,73247,4,2,13,289356,22258.153846153848,27312,5915.2870576463965,5,1,39,2,4,2,4,1,29725.5,0.4058254945595041,43521.5,0.20291274727975206,29725.5,2.6,0.30387802703392425,1.6223689964901264,0.265746267739126,0.9285714285714286,5,0.7959183673469388,0,0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.8,0.14285714285714285,1,3,0
213980,6,46,4,45,0,154379,26,0,46,1474936,32063.82608695652,60200,17962.236292726713,5,1,9,9,11,11,6,9,35663.333333333336,0.23101155813506588,118715.66666666666,0.11550577906753293,35663.333333333336,1.7037037037037037,0.207695516145049,6.892836279856623,0.5601850527433073,0.9787234042553191,5,0.1836734693877551,1,0,0.19148936170212766,0.23404255319148937,0.23404255319148937,0.1276595744680851,0.19148936170212766,0.5,0.23404255319148937,3,0,3
151009,6,38,4,41,6,135739,13,0,38,951906,25050.157894736843,49426,13963.730864280906,5,1,0,11,7,7,5,8,25168.166666666668,0.18541588391447314,110570.83333333333,0.09270794195723656,25168.166666666668,2.7142857142857144,0.18454650391366403,6.303595788358387,0.5574086005507408,0.9743589743589743,5,0.0,1,1,0.28205128205128205,0.1794871794871795,0.1794871794871795,0.1282051282051282,0.20512820512820512,0.625,0.1794871794871795,3,2,3
29797,12,45,0,18,1,30000,9,1,45,313147,6958.822222222222,11952,3734.7072131127984,5,1,1,9,8,12,7,9,2483.0833333333335,0.08276944444444445,27516.916666666668,0.08276944444444445,2483.0833333333335,4.5,0.23196074074074075,10.508993892207531,0.5366095704554265,0.9782608695652174,5,0.02040816326530612,1,1,0.1956521739130435,0.17391304347826086,0.2608695652173913,0.15217391304347827,0.1956521739130435,0.7777777777777778,0.2608695652173913,2,2,0
369169,3,29,4,53,8,319862,30,2,29,1878854,64788.06896551724,99670,29338.309081826585,5,1,3,6,5,6,3,9,123056.33333333333,0.3847169508517215,196805.6666666667,0.09617923771293037,123056.33333333333,0.9354838709677419,0.20255006523287306,5.089400547173389,0.4528280703870177,0.9666666666666667,5,0.061224489795918366,1,1,0.2,0.16666666666666666,0.2,0.1,0.3,0.5,0.2,1,0,2
45450,3,58,1,20,4,57307,27,1,58,737204,12710.413793103447,22290,6049.8445798058665,5,1,1,7,13,5,20,13,15150.0,0.26436560978589,42157.0,0.0660914024464725,15150.0,2.0714285714285716,0.22179513485444094,16.219753140744977,0.47593797812547,0.9830508474576272,5,0.02040816326530612,1,1,0.11864406779661017,0.22033898305084745,0.0847457627118644,0.3389830508474576,0.22033898305084745,1.4285714285714286,0.0847457627118644,2,0,0
140621,12,47,7,62,1,96059,38,0,47,1064485,22648.6170212766,38285,11978.665029694128,5,1,4,8,9,7,11,12,11718.416666666666,0.1219918661100643,84340.58333333333,0.1219918661100643,11718.416666666666,1.205128205128205,0.23577818862653788,7.569832600873263,0.5288683256075194,0.9791666666666666,5,0.08163265306122448,1,1,0.16666666666666666,0.1875,0.14583333333333334,0.22916666666666666,0.25,1.1,0.14583333333333334,1,1,1
164459,6,46,7,58,1,104993,16,1,46,967921,21041.760869565216,40366,12309.014261796165,5,1,5,8,8,14,9,7,27409.833333333332,0.26106343597509674,77583.16666666667,0.13053171798754837,27409.833333333332,2.7058823529411766,0.20041108330617485,5.885449349385869,0.5849524374721696,0.9787234042553191,5,0.10204081632653061,1,1,0.1702127659574468,0.1702127659574468,0.2978723404255319,0.19148936170212766,0.14893617021276595,1.0,0.2978723404255319,1,2,1
99466,9,23,1,44,3,92433,31,2,23,441101,19178.304347826088,36366,10285.369173711058,5,1,11,7,6,4,2,4,11051.777777777777,0.11956528272129842,81381.22222222222,0.08967396204097382,11051.777777777777,0.71875,0.2074833051813323,4.43464666673369,0.5362743604867437,0.9583333333333334,5,0.22448979591836735,1,0,0.2916666666666667,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.2857142857142857,0.16666666666666666,3,0,1
50523,3,50,3,64,7,78832,60,2,50,872531,17450.62,31461,8679.907875674953,5,1,7,6,8,13,12,11,16841.0,0.21363152019484474,61991.0,0.053407880048711186,16841.0,0.819672131147541,0.22136467424396183,17.26963423323569,0.4973697499530103,0.9803921568627451,5,0.14285714285714285,1,1,0.11764705882352941,0.1568627450980392,0.2549019607843137,0.23529411764705882,0.21568627450980393,1.3333333333333333,0.2549019607843137,1,1,0
78121,3,46,2,60,9,41903,11,1,46,389149,8459.760869565218,16188,4519.084686992772,5,1,3,11,5,12,9,9,26040.333333333332,0.6214431743152837,15862.666666666668,0.15536079357882093,26040.333333333332,3.8333333333333335,0.20188914563552054,4.981298481861703,0.5341227292274245,0.9787234042553191,5,0.061224489795918366,1,1,0.23404255319148937,0.10638297872340426,0.2553191489361702,0.19148936170212766,0.19148936170212766,1.5,0.2553191489361702,1,2,0
275015,6,32,0,50,1,118116,6,2,32,736369,23011.53125,46725,13138.29318463565,5,1,0,7,6,6,6,7,45835.833333333336,0.38805778500231414,72280.16666666666,0.19402889250115704,45835.833333333336,4.571428571428571,0.19482145729621728,2.6775496698373913,0.570919080648099,0.9696969696969697,5,0.0,1,1,0.21212121212121213,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.21212121212121213,0.8571428571428571,0.18181818181818182,1,3,1
109054,12,26,3,18,1,50803,18,1,26,285200,10969.23076923077,19227,5713.969277535134,5,1,15,6,6,5,2,7,9087.833333333334,0.1788837929518598,41715.166666666664,0.1788837929518598,9087.833333333334,1.368421052631579,0.21591698854852606,2.6151941680803263,0.5208613563136372,0.9629629629629629,5,0.30612244897959184,1,0,0.2222222222222222,0.2222222222222222,0.18518518518518517,0.07407407407407407,0.25925925925925924,0.2857142857142857,0.18518518518518517,2,2,0
101295,3,34,7,41,2,43458,10,2,34,274514,8073.941176470588,17258,4427.293816982276,5,1,2,4,10,9,7,4,33765.0,0.7769570619908878,9693.0,0.19423926549772194,33765.0,3.090909090909091,0.18578722390516333,2.710018164586953,0.5482756741167205,0.9714285714285714,5,0.04081632653061224,1,1,0.11428571428571428,0.2857142857142857,0.2571428571428571,0.2,0.11428571428571428,0.6363636363636364,0.2571428571428571,3,2,0
60806,12,32,2,39,1,144457,12,0,32,938793,29337.28125,57521,17523.772462156758,5,1,5,6,4,4,10,8,5067.166666666667,0.03507733558544527,139389.83333333334,0.03507733558544526,5067.166666666667,2.4615384615384617,0.2030866018953737,15.438896837535152,0.5973005818858853,0.9696969696969697,5,0.10204081632653061,1,1,0.18181818181818182,0.12121212121212122,0.12121212121212122,0.30303030303030304,0.24242424242424243,2.0,0.12121212121212122,3,2,3
106872,6,70,7,44,6,171381,54,0,70,2684296,38347.08571428571,66219,18869.69050055537,5,1,3,11,11,17,16,15,17812.0,0.10393217451176034,153569.0,0.05196608725588017,17812.0,1.2727272727272727,0.2237534249087455,25.116689902968943,0.4920634276543795,0.9859154929577465,5,0.061224489795918366,1,1,0.15492957746478872,0.15492957746478872,0.23943661971830985,0.22535211267605634,0.2112676056338028,1.3333333333333333,0.23943661971830985,3,1,3
279464,9,50,5,54,3,180514,11,0,50,2096994,41939.88,71755,21516.61363296288,5,1,12,10,12,10,7,11,31051.555555555555,0.17201743662849173,149462.44444444444,0.1290130774713688,31051.555555555555,4.166666666666667,0.23233588530529486,7.503601524341152,0.5130224647876459,0.9803921568627451,5,0.24489795918367346,1,0,0.19607843137254902,0.23529411764705882,0.19607843137254902,0.13725490196078433,0.21568627450980393,0.5384615384615384,0.19607843137254902,1,2,2
133430,12,68,5,42,6,94210,49,2,68,1337610,19670.735294117647,37513,11264.110060332025,5,1,2,18,18,9,10,13,11119.166666666666,0.11802533347486112,83090.83333333333,0.11802533347486113,11119.166666666666,1.36,0.2087966807570072,10.024731883895047,0.5726037836479165,0.9855072463768116,5,0.04081632653061224,1,1,0.2608695652173913,0.2608695652173913,0.13043478260869565,0.14492753623188406,0.18840579710144928,0.5263157894736842,0.13043478260869565,3,1,1
129467,12,55,1,45,7,120125,59,1,55,1253149,22784.52727272727,47611,12623.27038809314,5,1,0,11,14,8,12,10,10788.916666666666,0.08981408255289629,109336.08333333333,0.08981408255289629,10788.916666666666,0.9166666666666666,0.1896734840601646,9.679218030710292,0.5540038743453761,0.9821428571428571,5,0.0,1,1,0.19642857142857142,0.25,0.14285714285714285,0.21428571428571427,0.17857142857142858,0.8,0.14285714285714285,3,1,3
125342,6,14,6,34,7,171897,18,2,14,496662,35475.857142857145,64406,16168.2204903377,5,1,6,2,2,4,4,2,20890.333333333332,0.12152820196590593,151006.66666666666,0.06076410098295297,20890.333333333332,0.7368421052631579,0.20637857055595588,3.9624231109834613,0.4557399328027281,0.9333333333333333,5,0.12244897959183673,1,1,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.13333333333333333,1.3333333333333333,0.26666666666666666,0,2,3
369589,3,39,6,56,2,160632,8,2,39,1133454,29062.92307692308,63885,17415.76840770367,5,1,10,7,7,6,9,10,123196.33333333333,0.7669476401547222,37435.66666666667,0.19173691003868054,123196.33333333333,4.333333333333333,0.1809286012558088,3.0667875213073947,0.5992229046852896,0.975,5,0.20408163265306123,1,0,0.175,0.175,0.15,0.225,0.25,1.125,0.15,1,2,3
597520,9,48,0,25,2,492940,37,2,48,4223765,87995.10416666667,99670,20620.342076985464,5,1,4,8,13,7,11,9,66391.11111111111,0.1346839597336615,426548.8888888889,0.10101296980024614,66391.11111111111,1.263157894736842,0.17851078055476666,7.068814317823139,0.23433244314918825,0.9795918367346939,5,0.08163265306122448,1,1,0.16326530612244897,0.2653061224489796,0.14285714285714285,0.22448979591836735,0.1836734693877551,0.7857142857142857,0.14285714285714285,2,1,2
177118,9,25,3,21,6,79466,5,2,25,458087,18323.48,31116,8132.91812697017,5,1,5,4,6,5,4,6,19679.777777777777,0.2476502878939141,59786.22222222222,0.1857377159204356,19679.777777777777,4.166666666666667,0.23058263911609997,2.5863233193502673,0.4438280446140993,0.9615384615384616,5,0.10204081632653061,1,1,0.15384615384615385,0.23076923076923078,0.19230769230769232,0.15384615384615385,0.23076923076923078,0.5714285714285714,0.19230769230769232,2,3,0
87703,12,50,3,29,8,82186,53,0,50,862548,17250.96,32772,8686.711805877258,5,1,3,11,19,8,6,6,7308.583333333333,0.08892735177929736,74877.41666666667,0.08892735177929736,7308.583333333333,0.9259259259259259,0.20990144306816244,9.834762382559518,0.5035202844127425,0.9803921568627451,5,0.061224489795918366,1,1,0.21568627450980393,0.37254901960784315,0.1568627450980392,0.11764705882352941,0.11764705882352941,0.3,0.1568627450980392,0,1,1
192368,9,64,4,29,8,87612,40,0,64,1179579,18430.921875,34532,10449.614427920884,5,1,1,12,16,7,15,14,21374.222222222223,0.24396455077183746,66237.77777777778,0.18297341307887807,21374.222222222223,1.5609756097560976,0.2103698337556499,6.131855964318575,0.5669302690618573,0.9846153846153847,5,0.02040816326530612,1,1,0.18461538461538463,0.24615384615384617,0.1076923076923077,0.23076923076923078,0.2153846153846154,0.8823529411764706,0.1076923076923077,0,1,1
87959,9,48,7,63,9,43794,59,0,48,480982,10020.458333333334,17198,5084.839937472597,5,1,4,8,14,8,10,8,9773.222222222223,0.22316349779015898,34020.77777777778,0.16737262334261924,9773.222222222223,0.8,0.2288089312082325,5.4681900864029105,0.5073952081963383,0.9795918367346939,5,0.08163265306122448,1,1,0.16326530612244897,0.2857142857142857,0.16326530612244897,0.20408163265306123,0.16326530612244897,0.6666666666666666,0.16326530612244897,1,1,0
282708,3,66,1,43,7,124364,45,0,66,1495734,22662.636363636364,48166,13677.42312058746,5,1,0,8,18,12,18,10,94236.0,0.7577433984111157,30128.0,0.18943584960277893,94236.0,1.434782608695652,0.18222826833839667,5.290719432349165,0.6034964072461374,0.9850746268656716,5,0.0,1,1,0.11940298507462686,0.26865671641791045,0.1791044776119403,0.26865671641791045,0.14925373134328357,0.9473684210526315,0.1791044776119403,3,1,3
140725,12,32,7,45,6,128477,32,1,32,909183,28411.96875,51184,14214.36533362294,5,1,5,2,6,7,7,10,11727.083333333334,0.09127768653792767,116749.91666666667,0.09127768653792767,11727.083333333334,0.9696969696969697,0.22114439744078707,6.460661142930233,0.5002773718822655,0.9696969696969697,5,0.10204081632653061,1,1,0.06060606060606061,0.18181818181818182,0.21212121212121213,0.21212121212121213,0.30303030303030304,1.0,0.21212121212121213,3,0,3
899299,9,27,5,18,6,379793,35,1,27,1953730,72360.37037037036,99670,28477.620328072662,5,1,39,2,5,6,10,4,99922.11111111111,0.26309624219275,279870.8888888889,0.19732218164456253,99922.11111111111,0.75,0.190525813720554,2.172500833981986,0.3935472778129327,0.9642857142857143,5,0.7959183673469388,0,0,0.07142857142857142,0.17857142857142858,0.21428571428571427,0.35714285714285715,0.14285714285714285,1.6666666666666667,0.21428571428571427,2,0,2
171804,12,34,1,23,8,125308,55,2,34,839418,24688.764705882357,49630,13781.174733449545,5,1,0,6,3,11,8,6,14317.0,0.114254476968749,110991.0,0.114254476968749,14317.0,0.6071428571428571,0.19702464891213933,4.885876429673176,0.558173595318475,0.9714285714285714,5,0.0,1,1,0.17142857142857143,0.08571428571428572,0.3142857142857143,0.22857142857142856,0.17142857142857143,2.0,0.3142857142857143,2,1,3
69937,6,11,7,65,5,121762,6,0,11,314617,28601.545454545456,47391,15361.19177253924,4,1,21,2,3,3,3,0,11656.166666666666,0.09572909993813067,110105.83333333333,0.047864549969065334,11656.166666666666,1.5714285714285714,0.23489713912834428,4.498512968629357,0.5370568083512327,0.9166666666666666,4,0.42857142857142855,1,0,0.16666666666666666,0.25,0.25,0.25,0.0,0.75,0.25,1,3,3
132191,9,60,3,49,0,56816,42,2,60,698542,11642.366666666669,22200,6936.67144318761,5,1,1,15,13,8,10,14,14687.888888888889,0.2585167714884696,42128.11111111111,0.1938875786163522,14687.888888888889,1.3953488372093024,0.20491352201257865,5.2842985959816025,0.5957616591295996,0.9836065573770492,5,0.02040816326530612,1,1,0.2459016393442623,0.21311475409836064,0.13114754098360656,0.16393442622950818,0.22950819672131148,0.7142857142857143,0.13114754098360656,1,1,0
158207,3,49,2,43,1,76896,47,0,49,818041,16694.714285714286,30705,8957.702649117127,5,1,3,2,17,6,11,13,52735.666666666664,0.6858050700513247,24160.333333333336,0.17145126751283118,52735.666666666664,1.0208333333333333,0.21710770762737056,5.17066772855987,0.536527068912637,0.98,5,0.061224489795918366,1,1,0.04,0.34,0.12,0.22,0.26,0.6111111111111112,0.12,3,1,0
292157,3,26,0,65,7,255294,30,0,26,1502674,57795.15384615384,99670,23912.867367494528,5,1,1,1,8,7,6,4,97385.66666666667,0.3814647687241638,157908.3333333333,0.09536619218104095,97385.66666666667,0.8387096774193549,0.22638665164928998,5.143360784233189,0.4137449601083768,0.9629629629629629,5,0.02040816326530612,1,1,0.037037037037037035,0.2962962962962963,0.25925925925925924,0.2222222222222222,0.14814814814814814,0.6666666666666666,0.25925925925925924,1,0,2
39972,12,22,2,33,2,34005,31,0,22,155782,7081.0,12710,3246.388102843792,5,1,1,6,2,1,6,7,3331.0,0.09795618291427731,30674.0,0.09795618291427731,3331.0,0.6875,0.20823408322305542,3.8971805969029094,0.45839990155941707,0.9565217391304348,5,0.02040816326530612,1,1,0.2608695652173913,0.08695652173913043,0.043478260869565216,0.2608695652173913,0.30434782608695654,2.0,0.043478260869565216,0,0,0
50144,6,44,0,55,1,37749,30,0,44,322463,7328.704545454545,14710,3997.8856713154128,5,1,0,6,8,10,13,7,8357.333333333334,0.22139217815924486,29391.666666666664,0.11069608907962242,8357.333333333334,1.4193548387096775,0.1941430116149976,6.430611227440423,0.5454361286355899,0.9777777777777777,5,0.0,1,1,0.13333333333333333,0.17777777777777778,0.2222222222222222,0.28888888888888886,0.15555555555555556,1.4444444444444444,0.2222222222222222,1,0,0
40106,6,39,5,20,7,108081,54,0,39,850825,21816.02564102564,43136,11780.68964893772,5,1,6,9,5,9,6,10,6684.333333333333,0.06184559111530549,101396.66666666667,0.03092279555765275,6684.333333333333,0.7090909090909091,0.20184885077881998,21.21387787667988,0.5399768897362811,0.975,5,0.12244897959183673,1,1,0.225,0.125,0.225,0.15,0.25,1.0,0.225,2,1,1
161683,9,25,4,28,3,81424,10,1,25,349005,13960.2,30051,8100.953056071036,5,1,7,7,3,8,5,2,17964.777777777777,0.22063246435667344,63459.22222222222,0.16547434826750507,17964.777777777777,2.272727272727273,0.17145067793279622,2.1585623809406003,0.5802476188344151,0.9615384615384616,5,0.14285714285714285,1,1,0.2692307692307692,0.11538461538461539,0.3076923076923077,0.19230769230769232,0.07692307692307693,1.25,0.3076923076923077,0,2,1
106041,9,55,2,26,1,62574,38,1,55,691282,12568.763636363636,24661,6806.094910047841,5,1,0,4,13,11,13,14,11782.333333333334,0.18829439277229096,50791.666666666664,0.1412207945792182,11782.333333333334,1.4102564102564104,0.20086239710364745,6.518945323551046,0.5414656239325123,0.9821428571428571,5,0.0,1,1,0.07142857142857142,0.23214285714285715,0.19642857142857142,0.23214285714285715,0.25,0.9285714285714286,0.19642857142857142,0,1,0
120299,6,43,3,44,8,68714,42,1,43,693423,16126.116279069767,27388,6782.705932876018,5,1,5,6,10,12,7,8,20049.833333333332,0.2917867295359509,48664.16666666667,0.1458933647679755,20049.833333333332,1.0,0.23468458071236964,5.764114713216958,0.4205777285601151,0.9772727272727273,5,0.10204081632653061,1,1,0.13636363636363635,0.22727272727272727,0.2727272727272727,0.1590909090909091,0.18181818181818182,0.6363636363636364,0.2727272727272727,3,1,0
