transaction_id,client_id,type,montant_fcfa,operateur,date
31830,773,achat_credit,6702,gimac,2026-05-01
31831,773,depot,4386,gimac,2026-01-07
31832,773,depot,16924,gimac,2026-03-16
31833,773,achat_credit,1200,gimac,2026-01-04
31834,773,transfert,6174,gimac,2025-12-18
31835,773,depot,1149,gimac,2026-01-13
31836,773,transfert,8646,gimac,2025-12-11
31837,773,paiement_facture,5137,gimac,2026-02-17
31838,773,paiement_facture,11540,gimac,2026-01-23
31839,773,paiement_facture,9946,gimac,2025-11-28
31840,773,transfert,16887,gimac,2026-05-05
31841,773,retrait,1926,gimac,2026-02-01
31842,773,depot,5160,gimac,2026-04-29
31843,773,depot,10000,gimac,2026-05-16
31844,773,paiement_facture,18940,gimac,2026-03-27
31845,773,achat_credit,3460,gimac,2026-01-26
31846,773,retrait,3135,gimac,2025-11-27
31847,773,paiement_facture,3353,gimac,2025-12-11
31848,773,retrait,15638,gimac,2026-02-10
31849,773,transfert,15180,gimac,2025-12-23
31850,773,paiement_facture,2555,gimac,2026-03-17
31851,773,transfert,10333,gimac,2025-12-30
31852,773,retrait,6816,gimac,2026-03-27
31853,773,paiement_facture,16794,gimac,2026-01-07
31854,773,achat_credit,2873,gimac,2026-05-22
31855,773,achat_credit,12311,gimac,2026-01-09
31856,773,achat_credit,7498,gimac,2026-03-29
31857,773,achat_credit,15780,gimac,2025-11-26
31858,774,transfert,14552,gimac,2026-02-02
31859,774,depot,1966,gimac,2026-02-06
31860,774,achat_credit,16800,gimac,2026-04-07
31861,774,depot,13456,gimac,2026-02-23
31862,774,retrait,1231,gimac,2026-05-01
31863,774,retrait,14260,gimac,2026-03-19
31864,774,achat_credit,2690,gimac,2026-03-04
31865,774,depot,13633,gimac,2026-01-21
31866,774,achat_credit,4918,gimac,2026-05-17
31867,774,achat_credit,6513,gimac,2026-01-24
31868,774,achat_credit,9873,gimac,2026-02-18
31869,774,paiement_facture,11453,gimac,2025-12-04
31870,774,paiement_facture,16509,gimac,2025-12-24
31871,774,retrait,9006,gimac,2026-02-10
31872,774,paiement_facture,14896,gimac,2026-01-01
31873,774,depot,13507,gimac,2026-04-06
31874,774,achat_credit,8555,gimac,2025-12-26
31875,774,transfert,13598,gimac,2026-03-14
31876,774,transfert,8800,gimac,2026-05-10
31877,774,paiement_facture,7798,gimac,2026-05-08
31878,774,depot,12967,gimac,2026-01-25
31879,774,retrait,5593,gimac,2026-04-14
31880,774,achat_credit,7094,gimac,2025-12-25
31881,774,depot,9457,gimac,2026-02-15
31882,774,transfert,2113,gimac,2026-02-20
31883,774,paiement_facture,8606,gimac,2026-03-07
31884,774,paiement_facture,14281,gimac,2025-12-06
31885,774,achat_credit,8394,gimac,2026-01-12
31886,774,retrait,2903,gimac,2026-02-14
31887,774,transfert,12245,gimac,2026-02-02
31888,774,paiement_facture,4690,gimac,2026-02-25
31889,774,depot,12784,gimac,2025-11-28
31890,774,depot,13902,gimac,2025-11-27
31891,774,achat_credit,4824,gimac,2026-04-07
31892,774,achat_credit,8955,gimac,2026-02-03
31893,775,depot,8965,moov,2026-02-18
31894,775,paiement_facture,59005,moov,2026-03-25
31895,775,retrait,25392,moov,2026-03-14
31896,775,transfert,31095,moov,2026-03-22
31897,775,transfert,35212,moov,2025-12-20
31898,775,retrait,26889,moov,2026-01-05
31899,775,retrait,29658,moov,2026-03-08
31900,775,paiement_facture,26006,moov,2026-02-25
31901,775,transfert,30492,moov,2025-11-25
31902,775,retrait,62805,moov,2026-04-06
31903,775,retrait,37363,moov,2026-05-06
31904,775,paiement_facture,61093,moov,2026-04-25
31905,775,achat_credit,58909,moov,2026-04-09
31906,775,depot,15911,moov,2026-05-14
31907,775,retrait,17546,moov,2025-12-31
31908,775,transfert,43789,moov,2026-03-22
31909,775,transfert,45799,moov,2026-03-19
31910,775,achat_credit,4843,moov,2026-02-06
31911,775,depot,47695,moov,2026-05-06
31912,775,paiement_facture,37551,moov,2026-03-14
31913,775,retrait,34652,moov,2026-01-12
31914,775,depot,6003,moov,2025-12-24
31915,775,depot,51502,moov,2026-04-12
31916,775,transfert,56764,moov,2026-01-14
31917,776,transfert,2976,airtel,2026-03-18
31918,776,achat_credit,8951,airtel,2026-02-06
31919,776,transfert,6322,airtel,2026-03-14
31920,776,transfert,28358,airtel,2026-03-12
31921,776,achat_credit,24505,airtel,2026-04-10
31922,776,retrait,22335,airtel,2026-03-02
31923,776,depot,27514,airtel,2026-05-13
31924,776,achat_credit,18456,airtel,2026-03-07
31925,776,depot,14932,airtel,2026-03-06
31926,776,transfert,13890,airtel,2026-02-19
31927,776,achat_credit,22435,airtel,2025-12-23
31928,776,retrait,13859,airtel,2026-03-17
31929,776,depot,26386,airtel,2026-02-01
31930,776,depot,13860,airtel,2026-05-04
31931,776,retrait,14776,airtel,2026-03-15
31932,776,paiement_facture,17906,airtel,2026-01-29
31933,776,depot,28164,airtel,2025-12-10
31934,776,transfert,17339,airtel,2026-03-19
31935,776,depot,22867,airtel,2025-12-05
31936,776,retrait,4234,airtel,2026-04-28
31937,776,transfert,22916,airtel,2026-03-16
31938,776,achat_credit,4701,airtel,2025-12-17
31939,776,paiement_facture,7908,airtel,2026-02-23
31940,777,retrait,26255,moov,2026-05-03
31941,777,depot,26293,moov,2026-03-20
31942,777,depot,22769,moov,2026-04-30
31943,777,transfert,18507,moov,2026-04-14
31944,777,paiement_facture,11820,moov,2025-12-12
31945,777,depot,26814,moov,2026-01-09
31946,777,achat_credit,6693,moov,2026-01-26
31947,777,retrait,8191,moov,2025-11-28
31948,777,depot,7597,moov,2025-12-28
31949,777,depot,14885,moov,2026-03-20
31950,777,paiement_facture,15295,moov,2026-05-05
31951,777,achat_credit,30366,moov,2025-12-12
31952,777,achat_credit,5791,moov,2026-05-08
31953,777,paiement_facture,26356,moov,2026-01-23
31954,777,depot,13300,moov,2026-05-15
31955,777,retrait,12834,moov,2025-12-16
31956,777,transfert,28995,moov,2026-05-07
31957,777,transfert,8975,moov,2026-02-15
31958,777,paiement_facture,4377,moov,2026-01-28
31959,777,achat_credit,19126,moov,2026-03-21
31960,777,depot,20349,moov,2025-12-13
31961,777,transfert,29594,moov,2026-05-23
31962,777,depot,14764,moov,2026-02-13
31963,777,depot,2125,moov,2025-12-02
31964,777,retrait,7448,moov,2026-03-22
31965,777,depot,24273,moov,2026-03-10
31966,777,paiement_facture,12025,moov,2026-04-08
31967,777,transfert,3281,moov,2026-05-01
31968,777,transfert,22647,moov,2025-12-09
31969,777,transfert,7731,moov,2025-12-07
31970,777,paiement_facture,29105,moov,2026-05-10
31971,777,paiement_facture,24000,moov,2026-03-06
31972,777,transfert,6519,moov,2026-02-11
31973,777,paiement_facture,11146,moov,2025-12-05
31974,777,paiement_facture,18237,moov,2026-04-28
31975,777,transfert,19226,moov,2026-04-01
31976,777,paiement_facture,11772,moov,2025-12-29
31977,777,depot,13806,moov,2026-01-28
31978,777,paiement_facture,9383,moov,2025-12-27
31979,777,retrait,12804,moov,2026-01-11
31980,777,transfert,18467,moov,2026-04-27
31981,777,achat_credit,8739,moov,2026-05-11
31982,777,achat_credit,18620,moov,2025-11-28
31983,777,paiement_facture,20977,moov,2026-04-07
31984,777,retrait,23839,moov,2026-01-03
31985,777,retrait,27301,moov,2025-12-27
31986,777,paiement_facture,23638,moov,2025-12-24
31987,777,transfert,24383,moov,2026-04-06
31988,777,achat_credit,5285,moov,2026-01-20
31989,777,depot,10968,moov,2026-02-06
31990,777,depot,2562,moov,2026-03-08
31991,778,retrait,28893,gimac,2026-01-16
31992,778,achat_credit,27881,gimac,2026-04-23
31993,778,achat_credit,17008,gimac,2025-12-03
31994,778,achat_credit,22080,gimac,2026-01-20
31995,778,transfert,42043,gimac,2026-02-03
31996,778,depot,21039,gimac,2026-04-24
31997,778,retrait,13941,gimac,2026-05-16
31998,778,depot,31171,gimac,2026-03-20
31999,778,retrait,31064,gimac,2026-05-15
32000,778,paiement_facture,18399,gimac,2026-01-14
32001,778,retrait,27784,gimac,2026-01-16
32002,778,achat_credit,5640,gimac,2026-04-02
32003,778,depot,32502,gimac,2026-05-03
32004,778,transfert,20108,gimac,2026-03-17
32005,778,paiement_facture,7403,gimac,2026-01-12
32006,778,paiement_facture,6256,gimac,2026-01-05
32007,778,achat_credit,13509,gimac,2026-02-01
32008,778,transfert,36529,gimac,2026-03-09
32009,778,paiement_facture,19541,gimac,2025-12-03
32010,778,paiement_facture,26587,gimac,2026-02-22
32011,778,achat_credit,29421,gimac,2026-04-24
32012,778,paiement_facture,12135,gimac,2026-05-01
32013,778,achat_credit,33650,gimac,2026-01-12
32014,778,transfert,5141,gimac,2025-11-27
32015,778,depot,15750,gimac,2026-02-28
32016,778,retrait,17699,gimac,2026-03-17
32017,779,retrait,51597,moov,2026-04-24
32018,779,depot,61039,moov,2026-01-17
32019,779,transfert,56656,moov,2026-01-02
32020,779,achat_credit,12525,moov,2026-04-04
32021,779,retrait,29836,moov,2026-02-11
32022,779,retrait,34701,moov,2026-02-07
32023,779,paiement_facture,31059,moov,2026-05-20
32024,779,paiement_facture,6156,moov,2026-03-06
32025,779,paiement_facture,28325,moov,2026-04-05
32026,779,achat_credit,48894,moov,2026-03-19
32027,779,paiement_facture,4040,moov,2025-12-29
32028,779,achat_credit,30043,moov,2025-12-13
32029,779,depot,42439,moov,2026-03-13
32030,779,achat_credit,39147,moov,2026-04-21
32031,779,transfert,49351,moov,2026-05-04
32032,779,transfert,18866,moov,2026-03-26
32033,779,retrait,30700,moov,2026-03-18
32034,779,retrait,54194,moov,2026-03-23
32035,779,depot,36050,moov,2026-03-19
32036,779,transfert,43462,moov,2026-01-21
32037,779,achat_credit,45138,moov,2025-12-01
32038,779,retrait,9077,moov,2026-03-26
32039,779,paiement_facture,7227,moov,2025-12-29
32040,779,achat_credit,27597,moov,2026-05-04
32041,779,retrait,10254,moov,2026-04-14
32042,779,depot,17556,moov,2026-03-07
32043,779,paiement_facture,35867,moov,2025-12-12
32044,779,retrait,45159,moov,2025-12-19
32045,779,transfert,20024,moov,2026-04-15
32046,780,depot,3448,gimac,2025-11-29
32047,780,paiement_facture,13502,gimac,2026-03-02
32048,780,achat_credit,13100,gimac,2026-04-06
32049,780,paiement_facture,13575,gimac,2026-01-04
32050,780,transfert,20801,gimac,2026-01-17
32051,780,achat_credit,11839,gimac,2025-12-16
32052,780,achat_credit,16739,gimac,2026-04-10
32053,780,transfert,11346,gimac,2026-05-19
32054,780,depot,18265,gimac,2026-01-17
32055,780,paiement_facture,17985,gimac,2025-12-22
32056,780,paiement_facture,17377,gimac,2026-04-19
32057,780,retrait,15621,gimac,2026-05-07
32058,780,transfert,21662,gimac,2026-04-21
32059,780,achat_credit,12901,gimac,2026-05-19
32060,780,retrait,6100,gimac,2026-04-24
32061,780,transfert,12511,gimac,2026-01-02
32062,780,retrait,20438,gimac,2026-03-03
32063,780,paiement_facture,18043,gimac,2025-11-30
32064,780,transfert,7833,gimac,2026-03-23
32065,780,retrait,13795,gimac,2026-03-09
32066,780,depot,10863,gimac,2026-01-20
32067,780,depot,7649,gimac,2026-03-30
32068,780,transfert,7020,gimac,2025-12-27
32069,780,depot,4116,gimac,2026-03-22
32070,780,paiement_facture,11117,gimac,2026-02-11
32071,780,achat_credit,9670,gimac,2026-02-26
32072,780,achat_credit,19145,gimac,2025-12-16
32073,780,achat_credit,8949,gimac,2026-01-03
32074,780,transfert,18266,gimac,2026-01-24
32075,780,retrait,16670,gimac,2026-02-11
32076,780,transfert,1834,gimac,2026-03-16
32077,780,transfert,16920,gimac,2026-04-17
32078,780,achat_credit,13889,gimac,2026-05-14
32079,780,paiement_facture,16591,gimac,2026-05-11
32080,780,transfert,9958,gimac,2025-12-11
32081,780,achat_credit,4891,gimac,2026-03-31
32082,780,paiement_facture,15370,gimac,2026-03-30
32083,781,paiement_facture,20270,airtel,2026-03-12
32084,781,paiement_facture,15203,airtel,2025-12-05
32085,781,paiement_facture,25491,airtel,2026-03-23
32086,781,depot,3112,airtel,2025-12-05
32087,781,achat_credit,23250,airtel,2025-12-27
32088,781,paiement_facture,26114,airtel,2026-02-06
32089,781,depot,23090,airtel,2026-01-30
32090,781,achat_credit,28268,airtel,2026-01-27
32091,781,achat_credit,27639,airtel,2026-05-19
32092,781,retrait,12001,airtel,2025-11-29
32093,781,paiement_facture,20517,airtel,2026-03-15
32094,781,depot,35351,airtel,2025-11-29
32095,781,transfert,34423,airtel,2026-04-08
32096,781,transfert,38835,airtel,2026-05-10
32097,781,paiement_facture,14085,airtel,2026-02-07
32098,781,retrait,3183,airtel,2025-12-29
32099,781,transfert,27191,airtel,2026-05-07
32100,781,achat_credit,5021,airtel,2026-03-01
32101,781,achat_credit,14861,airtel,2026-04-03
32102,781,transfert,2199,airtel,2026-04-14
32103,781,depot,34176,airtel,2026-01-25
32104,781,transfert,35061,airtel,2025-12-09
32105,781,achat_credit,17088,airtel,2026-03-22
32106,781,achat_credit,15812,airtel,2026-03-07
32107,781,transfert,26778,airtel,2025-12-21
32108,781,retrait,31385,airtel,2026-01-04
32109,781,depot,16559,airtel,2026-05-05
32110,781,transfert,23300,airtel,2025-12-21
32111,781,retrait,30097,airtel,2026-01-11
32112,781,achat_credit,6944,airtel,2026-03-14
32113,781,transfert,31450,airtel,2025-12-08
32114,781,depot,33210,airtel,2026-05-06
32115,781,depot,11062,airtel,2026-01-06
32116,781,paiement_facture,19642,airtel,2026-05-16
32117,781,achat_credit,37121,airtel,2026-03-23
32118,781,paiement_facture,37445,airtel,2026-05-01
32119,781,achat_credit,7975,airtel,2026-04-11
32120,781,retrait,32732,airtel,2025-12-22
32121,781,paiement_facture,8137,airtel,2026-02-01
32122,781,retrait,10153,airtel,2026-03-14
32123,781,transfert,22064,airtel,2026-01-27
32124,781,paiement_facture,15159,airtel,2026-02-25
32125,781,retrait,30079,airtel,2025-12-01
32126,781,retrait,38775,airtel,2026-02-15
32127,781,achat_credit,36681,airtel,2026-01-19
32128,781,retrait,2609,airtel,2026-04-01
32129,781,depot,35994,airtel,2026-04-02
32130,781,paiement_facture,5745,airtel,2026-03-23
32131,781,achat_credit,20958,airtel,2026-05-14
32132,781,depot,14720,airtel,2026-02-17
32133,781,transfert,10077,airtel,2026-01-16
32134,781,depot,28213,airtel,2025-12-20
32135,781,depot,33029,airtel,2026-03-04
32136,781,achat_credit,19894,airtel,2025-12-02
32137,781,transfert,20813,airtel,2026-05-02
32138,781,paiement_facture,11257,airtel,2026-01-27
32139,781,retrait,34868,airtel,2026-03-18
32140,781,transfert,6408,airtel,2026-03-29
32141,782,achat_credit,14426,moov,2026-05-06
32142,782,transfert,6499,moov,2026-03-22
32143,782,transfert,32840,moov,2026-04-28
32144,782,achat_credit,17491,moov,2026-01-30
32145,782,achat_credit,11850,moov,2026-01-09
32146,782,paiement_facture,2994,moov,2026-01-21
32147,782,transfert,27900,moov,2026-02-01
32148,782,retrait,40146,moov,2026-01-29
32149,782,achat_credit,24759,moov,2026-03-09
32150,782,retrait,13187,moov,2026-02-27
32151,782,depot,11320,moov,2026-04-20
32152,782,transfert,3524,moov,2026-04-04
32153,782,retrait,43005,moov,2026-02-28
32154,782,transfert,41018,moov,2026-01-03
32155,782,achat_credit,3867,moov,2026-01-16
32156,782,depot,20991,moov,2026-01-19
32157,782,retrait,37538,moov,2026-04-13
32158,782,retrait,21545,moov,2026-03-19
32159,782,retrait,12889,moov,2026-03-22
32160,782,transfert,21336,moov,2026-04-12
32161,782,depot,24536,moov,2026-05-09
32162,782,transfert,26612,moov,2026-05-21
32163,782,depot,42021,moov,2026-01-25
32164,782,paiement_facture,15631,moov,2026-04-02
32165,782,depot,29749,moov,2026-01-10
32166,782,retrait,41537,moov,2026-01-25
32167,782,retrait,43298,moov,2026-01-15
32168,782,achat_credit,17437,moov,2026-03-10
32169,782,paiement_facture,43204,moov,2026-03-01
32170,782,paiement_facture,19868,moov,2025-12-23
32171,782,transfert,19578,moov,2025-11-24
32172,782,transfert,10660,moov,2025-12-01
32173,782,paiement_facture,17399,moov,2026-05-20
32174,782,transfert,40517,moov,2026-04-13
32175,782,achat_credit,20097,moov,2026-02-07
32176,782,paiement_facture,18244,moov,2026-02-15
32177,782,depot,19623,moov,2026-05-17
32178,782,retrait,11424,moov,2025-12-29
32179,782,depot,15723,moov,2026-01-24
32180,783,achat_credit,14321,gimac,2025-12-13
32181,783,transfert,18628,gimac,2025-12-10
32182,783,paiement_facture,5861,gimac,2026-04-18
32183,783,depot,13728,gimac,2026-01-03
32184,783,retrait,18390,gimac,2026-03-25
32185,783,retrait,5461,gimac,2025-12-10
32186,783,achat_credit,13045,gimac,2026-01-22
32187,783,paiement_facture,4010,gimac,2026-03-15
32188,783,paiement_facture,15364,gimac,2026-04-10
32189,783,achat_credit,8982,gimac,2026-05-01
32190,783,achat_credit,8790,gimac,2026-02-20
32191,783,paiement_facture,10788,gimac,2026-02-28
32192,783,depot,11698,gimac,2026-02-08
32193,783,paiement_facture,2473,gimac,2026-01-04
32194,783,achat_credit,15946,gimac,2026-03-18
32195,783,depot,7851,gimac,2026-03-24
32196,783,paiement_facture,3962,gimac,2026-02-21
32197,783,paiement_facture,14908,gimac,2026-01-28
32198,783,achat_credit,8975,gimac,2026-04-30
32199,783,paiement_facture,6220,gimac,2025-12-10
32200,783,achat_credit,14971,gimac,2026-04-15
32201,783,paiement_facture,2516,gimac,2026-02-16
32202,783,retrait,5457,gimac,2026-02-23
32203,783,achat_credit,12992,gimac,2025-12-12
32204,783,paiement_facture,4155,gimac,2026-03-20
32205,783,achat_credit,18045,gimac,2026-05-05
32206,783,retrait,3496,gimac,2026-02-02
32207,783,retrait,8546,gimac,2026-02-12
32208,783,achat_credit,989,gimac,2026-03-04
32209,783,depot,7011,gimac,2026-05-23
32210,783,achat_credit,10165,gimac,2026-01-22
32211,783,retrait,8406,gimac,2026-02-08
32212,784,retrait,7712,moov,2026-04-07
32213,784,transfert,2471,moov,2026-04-02
32214,784,retrait,5260,moov,2026-03-23
32215,784,retrait,10184,moov,2026-01-19
32216,784,transfert,1880,moov,2026-01-23
32217,784,retrait,11305,moov,2026-05-02
32218,784,achat_credit,13139,moov,2026-05-22
32219,784,paiement_facture,4489,moov,2026-05-23
32220,784,transfert,8436,moov,2026-05-16
32221,784,depot,12869,moov,2026-04-08
32222,784,retrait,10601,moov,2026-05-07
32223,784,retrait,7662,moov,2026-03-12
32224,784,paiement_facture,5409,moov,2026-02-05
32225,784,achat_credit,2423,moov,2026-05-02
32226,784,retrait,10570,moov,2026-01-02
32227,784,depot,7209,moov,2026-03-13
32228,784,paiement_facture,8062,moov,2025-12-10
32229,784,achat_credit,1962,moov,2026-01-21
32230,784,depot,8492,moov,2026-03-25
32231,784,paiement_facture,844,moov,2025-12-19
32232,784,retrait,5153,moov,2025-12-02
32233,784,depot,7982,moov,2025-12-14
32234,784,depot,5852,moov,2025-12-22
32235,784,retrait,6637,moov,2026-05-02
32236,784,transfert,3747,moov,2026-01-19
32237,784,achat_credit,2852,moov,2026-04-01
32238,784,transfert,6048,moov,2025-12-08
32239,784,retrait,13188,moov,2026-04-29
32240,784,transfert,7413,moov,2026-04-29
32241,784,paiement_facture,3600,moov,2026-03-21
32242,784,paiement_facture,8447,moov,2026-01-02
32243,784,transfert,11713,moov,2026-04-14
32244,784,depot,7842,moov,2026-03-24
32245,784,paiement_facture,11755,moov,2026-02-05
32246,785,achat_credit,26713,gimac,2026-03-26
32247,785,transfert,15786,gimac,2026-04-25
32248,785,retrait,7233,gimac,2026-05-09
32249,785,retrait,18170,gimac,2026-01-18
32250,785,achat_credit,50606,gimac,2026-02-20
32251,785,achat_credit,7746,gimac,2026-05-03
32252,785,retrait,18309,gimac,2026-04-29
32253,785,paiement_facture,39722,gimac,2026-04-10
32254,785,transfert,7617,gimac,2026-03-08
32255,785,achat_credit,44507,gimac,2026-03-03
32256,785,paiement_facture,23644,gimac,2026-03-04
32257,785,achat_credit,10175,gimac,2026-03-08
32258,785,depot,25310,gimac,2026-02-16
32259,785,paiement_facture,16414,gimac,2026-04-07
32260,785,transfert,14679,gimac,2026-03-16
32261,785,retrait,46667,gimac,2026-03-02
32262,785,transfert,39302,gimac,2026-05-16
32263,785,achat_credit,34864,gimac,2026-01-03
32264,785,achat_credit,44238,gimac,2026-05-19
32265,785,transfert,15844,gimac,2026-01-14
32266,785,retrait,29533,gimac,2026-04-04
32267,785,paiement_facture,12149,gimac,2025-12-27
32268,785,transfert,36462,gimac,2026-04-13
32269,785,retrait,7145,gimac,2026-05-06
32270,785,transfert,23999,gimac,2025-12-14
32271,785,retrait,30599,gimac,2026-03-29
32272,785,achat_credit,29841,gimac,2026-01-14
32273,785,achat_credit,30328,gimac,2026-01-19
32274,785,retrait,9034,gimac,2026-04-02
32275,785,retrait,47697,gimac,2026-03-04
32276,785,paiement_facture,52321,gimac,2026-02-23
32277,785,transfert,15169,gimac,2026-03-21
32278,785,depot,20208,gimac,2025-11-25
32279,785,retrait,50814,gimac,2025-12-08
32280,785,transfert,25269,gimac,2025-12-24
32281,785,paiement_facture,14278,gimac,2026-02-09
32282,785,depot,26350,gimac,2026-05-17
32283,785,transfert,28445,gimac,2025-12-22
32284,786,depot,39486,moov,2026-02-11
32285,786,achat_credit,22190,moov,2026-01-08
32286,786,retrait,39989,moov,2026-03-10
32287,786,depot,62520,moov,2026-03-22
32288,786,transfert,29859,moov,2026-03-21
32289,786,depot,38020,moov,2026-03-15
32290,786,achat_credit,73786,moov,2026-04-20
32291,786,achat_credit,52602,moov,2026-02-16
32292,786,transfert,7515,moov,2026-01-23
32293,786,retrait,21492,moov,2026-05-11
32294,786,retrait,75861,moov,2026-03-10
32295,786,depot,42053,moov,2026-05-20
32296,786,paiement_facture,31914,moov,2026-03-21
32297,786,depot,27626,moov,2026-02-16
32298,786,retrait,43446,moov,2026-02-14
32299,786,achat_credit,58297,moov,2026-05-10
32300,786,retrait,14841,moov,2025-12-30
32301,786,transfert,52948,moov,2026-04-27
32302,786,retrait,22951,moov,2026-05-19
32303,786,depot,23345,moov,2026-02-01
32304,786,retrait,77900,moov,2026-05-02
32305,786,transfert,52814,moov,2026-01-13
32306,786,transfert,39825,moov,2025-11-30
32307,786,achat_credit,69084,moov,2025-12-10
32308,786,transfert,39902,moov,2025-12-12
32309,786,transfert,21347,moov,2026-04-15
32310,786,retrait,59768,moov,2026-04-27
32311,786,paiement_facture,40866,moov,2026-02-10
32312,786,transfert,34276,moov,2026-02-17
32313,786,retrait,45356,moov,2026-04-04
32314,786,transfert,45735,moov,2026-03-02
32315,786,retrait,47192,moov,2026-01-14
32316,786,achat_credit,80370,moov,2026-03-08
32317,786,retrait,65774,moov,2026-01-07
32318,786,paiement_facture,12991,moov,2025-12-17
32319,786,paiement_facture,14377,moov,2026-04-18
32320,786,paiement_facture,53462,moov,2026-01-27
32321,786,transfert,54483,moov,2025-12-19
32322,786,transfert,55408,moov,2026-02-05
32323,786,depot,77125,moov,2026-04-01
32324,786,transfert,81686,moov,2026-03-22
32325,786,paiement_facture,68399,moov,2026-02-18
32326,786,transfert,67361,moov,2026-01-27
32327,786,transfert,76619,moov,2025-12-27
32328,786,retrait,89786,moov,2025-12-04
32329,786,paiement_facture,15282,moov,2026-04-23
32330,786,transfert,69418,moov,2026-02-25
32331,786,transfert,37165,moov,2026-02-24
32332,786,transfert,80433,moov,2026-01-19
32333,786,paiement_facture,75312,moov,2026-05-17
32334,786,transfert,68907,moov,2025-12-31
32335,786,depot,59951,moov,2025-12-24
32336,786,depot,55529,moov,2026-04-14
32337,787,paiement_facture,11381,gimac,2026-05-03
32338,787,retrait,9936,gimac,2026-05-14
32339,787,transfert,6241,gimac,2025-12-29
32340,787,depot,2307,gimac,2026-04-01
32341,787,achat_credit,1722,gimac,2026-05-22
32342,787,paiement_facture,1512,gimac,2025-12-03
32343,787,achat_credit,18071,gimac,2025-11-29
32344,787,retrait,10650,gimac,2026-03-21
32345,787,transfert,12146,gimac,2026-04-02
32346,787,depot,2954,gimac,2026-01-29
32347,787,depot,13546,gimac,2025-12-23
32348,787,retrait,11248,gimac,2025-12-24
32349,787,depot,4517,gimac,2025-11-25
32350,787,paiement_facture,4141,gimac,2026-04-03
32351,787,transfert,6521,gimac,2026-03-08
32352,787,retrait,5879,gimac,2026-04-23
32353,787,achat_credit,14774,gimac,2026-01-19
32354,787,depot,2951,gimac,2026-03-21
32355,787,retrait,7178,gimac,2025-11-30
32356,787,paiement_facture,16685,gimac,2026-02-08
32357,787,retrait,16233,gimac,2026-04-27
32358,787,transfert,9436,gimac,2026-05-18
32359,787,retrait,16794,gimac,2026-05-03
32360,787,retrait,6018,gimac,2026-01-01
32361,787,retrait,15148,gimac,2026-03-12
32362,787,paiement_facture,2399,gimac,2025-12-05
32363,787,retrait,8582,gimac,2026-01-30
32364,787,retrait,1664,gimac,2026-03-05
32365,787,achat_credit,14067,gimac,2025-12-21
32366,787,paiement_facture,19386,gimac,2026-01-14
32367,787,depot,19821,gimac,2025-11-29
32368,787,achat_credit,10465,gimac,2026-03-15
32369,787,retrait,12419,gimac,2026-01-20
32370,787,retrait,10839,gimac,2026-05-09
32371,787,depot,14452,gimac,2026-01-04
32372,787,transfert,13322,gimac,2026-01-10
32373,787,transfert,18085,gimac,2026-03-14
32374,787,paiement_facture,11659,gimac,2026-03-02
32375,787,achat_credit,3408,gimac,2026-01-17
32376,787,paiement_facture,11074,gimac,2025-12-07
32377,787,transfert,4724,gimac,2025-12-11
32378,787,depot,3884,gimac,2026-04-24
32379,787,depot,10413,gimac,2026-05-03
32380,787,depot,7203,gimac,2026-05-23
32381,787,achat_credit,9059,gimac,2026-02-28
32382,787,depot,15391,gimac,2026-01-01
32383,787,paiement_facture,5432,gimac,2026-04-21
32384,787,transfert,12959,gimac,2026-04-16
32385,787,achat_credit,8483,gimac,2026-04-11
32386,787,achat_credit,13627,gimac,2026-02-14
32387,787,retrait,16939,gimac,2026-03-02
32388,787,transfert,2277,gimac,2026-05-20
32389,787,achat_credit,1378,gimac,2026-02-26
32390,787,paiement_facture,1613,gimac,2026-04-05
32391,787,achat_credit,14002,gimac,2026-02-25
32392,787,paiement_facture,13220,gimac,2026-01-29
32393,787,achat_credit,13239,gimac,2026-03-30
32394,787,achat_credit,15438,gimac,2025-12-30
32395,787,depot,7263,gimac,2026-05-06
32396,787,achat_credit,2125,gimac,2026-04-20
32397,787,achat_credit,6753,gimac,2026-03-06
32398,787,depot,10153,gimac,2026-04-21
32399,787,transfert,19101,gimac,2026-03-30
32400,787,achat_credit,18071,gimac,2026-01-19
32401,787,retrait,12954,gimac,2026-02-09
32402,787,paiement_facture,14898,gimac,2026-03-07
32403,788,achat_credit,12265,airtel,2026-05-08
32404,788,achat_credit,3113,airtel,2026-03-04
32405,788,transfert,11717,airtel,2026-04-09
32406,788,retrait,14819,airtel,2025-12-08
32407,788,depot,10326,airtel,2026-04-26
32408,788,retrait,4709,airtel,2026-03-23
32409,788,retrait,8864,airtel,2025-12-11
32410,788,depot,920,airtel,2026-04-14
32411,788,achat_credit,1088,airtel,2026-02-02
32412,788,depot,6319,airtel,2026-04-16
32413,788,depot,5273,airtel,2026-02-03
32414,788,transfert,13634,airtel,2026-03-30
32415,788,achat_credit,760,airtel,2026-03-08
32416,788,retrait,7261,airtel,2025-12-24
32417,788,retrait,10565,airtel,2026-02-21
32418,788,retrait,10015,airtel,2026-03-22
32419,788,retrait,1294,airtel,2026-04-26
32420,788,paiement_facture,11872,airtel,2026-02-16
32421,788,achat_credit,14400,airtel,2026-04-15
32422,788,achat_credit,5424,airtel,2026-04-06
32423,788,transfert,11895,airtel,2026-05-14
32424,788,achat_credit,4535,airtel,2026-02-05
32425,788,paiement_facture,6593,airtel,2026-05-02
